time_s,tx_node,rx_node,rx_power_dbm,throughput_kbps
359,0,1,-18.64,460958.93
360,0,1,-18.64,459832.76
361,0,1,-18.64,460504.1
362,0,1,-18.64,460266.32
363,0,1,-18.64,460187.47
364,0,1,-18.64,460080.44
365,0,1,-18.64,460311.85
366,0,1,-18.64,460348.98
367,0,1,-18.64,460115.35
368,0,1,-18.64,460234.94
369,0,1,-18.64,460280.82
370,0,1,-18.64,459606.11
371,0,1,-18.64,460729.33
372,0,1,-18.64,460418.6
373,0,1,-18.64,460155.75
374,0,1,-18.64,460036.18
375,0,1,-18.64,460207.47
376,0,1,-18.64,459656.74
377,0,1,-18.64,460765.66
378,0,1,-18.64,458853.92
379,0,1,-18.64,461539.96
380,0,1,-18.64,460286.31
381,0,1,-18.64,460253.96
382,0,1,-18.64,459827.07
383,0,1,-18.64,459744.08
384,0,1,-18.64,460750.15
385,0,1,-18.64,460616.36
386,0,1,-18.64,459927.1
387,0,1,-18.64,460409.57
388,0,1,-18.64,460300.24
389,0,1,-18.64,460109.61
390,0,1,-18.64,460042.8
391,0,1,-18.64,460296.41
392,0,1,-18.64,459575.63
393,0,1,-18.64,460886.14
394,0,1,-18.64,460345.44
395,0,1,-18.64,460261.9
396,0,1,-18.64,459818.1
397,0,1,-18.64,460653.95
398,0,1,-18.64,459969.02
399,0,1,-18.64,459520.47
400,0,1,-18.64,460438.98
401,0,1,-18.64,460801.23
402,0,1,-18.64,460174.48
403,0,1,-18.64,460191.15
404,0,1,-18.64,460272.89
405,0,1,-18.64,460117.03
406,0,1,-18.64,460184.5
407,0,1,-18.64,459789.51
408,0,1,-18.64,430688.9
409,0,1,-18.64,451296.89
410,0,1,-18.64,452218.65
411,0,1,-18.64,454644.4
412,0,1,-18.64,457623.37
413,0,1,-18.64,454275.56
414,0,1,-18.64,458599.51
415,0,1,-18.64,455413.18
416,0,1,-18.64,459088.07
417,0,1,-18.64,457627.08
418,0,1,-18.64,459238.23
419,0,1,-18.64,457431.02
420,0,1,-18.64,459963.6
421,0,1,-18.64,459902.71
422,0,1,-18.64,459353.24
423,0,1,-18.64,460034.08
424,0,1,-18.64,460614.04
425,0,1,-18.64,460333.29
426,0,1,-18.64,460215.09
427,0,1,-18.64,460278.61
428,0,1,-18.64,460175.48
429,0,1,-18.64,460137.15
430,0,1,-18.64,460134.92
431,0,1,-18.64,459636.32
432,0,1,-18.64,460271.12
433,0,1,-18.64,460683.44
434,0,1,-18.64,459830.09
435,0,1,-18.64,460330.82
436,0,1,-18.64,460401.92
437,0,1,-18.64,459699.92
438,0,1,-18.64,460563.88
439,0,1,-18.64,459934.19
440,0,1,-18.64,460156.09
441,0,1,-18.64,458988.94
442,0,1,-18.64,461668.13
443,0,1,-18.64,460462.55
444,0,1,-18.64,459387.18
445,0,1,-18.64,459894.15
446,0,1,-18.64,460477.86
447,0,1,-18.64,460669.06
448,0,1,-18.64,459790.85
449,0,1,-18.64,461077.6
450,0,1,-18.64,460111.5
451,0,1,-18.64,460191.72
452,0,1,-18.64,459236.26
453,0,1,-18.64,461000.48
454,0,1,-18.64,460227.4
455,0,1,-18.64,460109.32
456,0,1,-18.64,460409.55
457,0,1,-18.64,460160.11
458,0,1,-18.64,460257.49
459,0,1,-18.64,460120.11
460,0,1,-18.64,460101.27
461,0,1,-18.64,460465.4
462,0,1,-18.64,459805.93
463,0,1,-18.64,458810.5
464,0,1,-18.64,461627.49
465,0,1,-18.64,460334.72
466,0,1,-18.64,456239.18
467,0,1,-18.64,460581.62
468,0,1,-18.64,460166.96
469,0,1,-18.64,460235.92
470,0,1,-18.64,460051.24
471,0,1,-18.64,459844.71
472,0,1,-18.64,460214.97
473,0,1,-18.64,460639.42
474,0,1,-18.64,460043.93
475,0,1,-18.64,460590.84
476,0,1,-18.64,455579.14
477,0,1,-18.64,460206.17
478,0,1,-18.64,459214.88
479,0,1,-18.64,460950.98
480,0,1,-18.64,460009.37
481,0,1,-18.64,460491.78
482,0,1,-18.64,460110.94
483,0,1,-18.64,460315.69
484,0,1,-18.64,460103.39
485,0,1,-18.64,460052.87
486,0,1,-18.64,458617.62
487,0,1,-18.64,459851.06
488,0,1,-18.64,460134.61
489,0,1,-18.64,401952.44
490,0,1,-18.64,359364.21
491,0,1,-18.64,291816.43
492,0,1,-18.64,319932.73
493,0,1,-18.64,325782.52
494,0,1,-18.64,279151.46
495,0,1,-18.64,276047.52
496,0,1,-18.64,282806.87
497,0,1,-18.64,260299.69
498,0,1,-18.64,237532.29
