time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
412000,0,0,25,9,0,1.5,110692,5548.61
413000,0,0,25,9,0,1.5,110695,5549.02
414000,0,0,25,9,0,1.5,110692,5549.02
415000,0,0,25,9,0,1.5,110692,5548.61
416000,0,0,25,9,0,1.5,110691,5549.02
417000,0,0,25,9,0,1.5,110692,5548.61
418000,0,0,25,9,0,1.5,110695,5549.02
419000,0,0,25,9,0,1.5,110692,5549.02
420000,0,0,25,9,0,1.5,110692,5548.61
421000,0,0,25,9,0,1.5,110695,5549.02
422000,0,0,25,9,0,1.5,110692,5549.02
423000,0,0,25,9,0,1.5,110691,5548.61
424000,0,0,25,9,0,1.5,110692,5549.02
425000,0,0,25,9,0,1.5,110695,5549.02
426000,0,0,25,9,0,1.5,110692,5548.61
427000,0,0,25,9,0,1.5,110692,5549.02
428000,0,0,25,9,0,1.5,110691,5548.61
429000,0,0,25,9,0,1.5,110692,5549.02
430000,0,0,25,9,0,1.5,110695,5549.02
431000,0,0,25,9,0,1.5,110692,5548.61
432000,0,0,25,9,0,1.5,110695,5549.02
433000,0,0,25,9,0,1.5,110692,5549.02
434000,0,0,25,9,0,1.5,110692,5548.61
435000,0,0,25,9,0,1.5,110691,5549.02
436000,0,0,25,9,0,1.5,110692,5548.61
437000,0,0,25,9,0,1.5,110695,5549.02
438000,0,0,25,9,0,1.5,110692,5549.02
439000,0,0,25,9,0,1.5,110692,5548.61
440000,0,0,25,9,0,1.5,110691,5549.02
441000,0,0,25,9,0,1.5,110697,5549.02
442000,0,0,25,9,0,1.5,110691,5548.61
443000,0,0,25,9,0,1.5,110692,5549.02
444000,0,0,25,9,0,1.5,110695,5549.02
445000,0,0,25,9,0,1.5,110692,5548.61
446000,0,0,25,9,0,1.5,110692,5549.02
447000,0,0,25,9,0,1.5,110691,5548.61
448000,0,0,25,9,0,1.5,110692,5549.02
449000,0,0,25,9,0,1.5,110695,5549.02
450000,0,0,25,9,0,1.5,110692,5548.61
451000,0,0,25,9,0,1.5,110692,5549.02
452000,0,0,25,9,0,1.5,110695,5549.02
453000,0,0,25,9,0,1.5,110692,5548.61
454000,0,0,25,9,0,1.5,110691,5549.02
455000,0,0,25,9,0,1.5,110692,5548.61
456000,0,0,25,9,0,1.5,110695,5549.02
457000,0,0,25,9,0,1.5,110692,5549.02
458000,0,0,25,9,0,1.5,110692,5548.61
459000,0,0,25,9,0,1.5,110691,5549.02
460000,0,0,25,9,0,1.5,110697,5549.02
461000,0,0,25,9,0,1.5,110691,5548.61
462000,0,0,25,9,0,1.5,110692,5549.02
463000,0,0,25,9,0,1.5,110695,5549.02
464000,0,0,25,9,0,1.5,110692,5548.61
465000,0,0,25,9,0,1.5,110692,5549.02
466000,0,0,25,9,0,1.5,110691,5548.61
467000,0,0,25,9,0,1.5,110692,5549.02
468000,0,0,25,9,0,1.5,110695,5549.02
469000,0,0,25,9,0,1.5,110692,5548.61
470000,0,0,25,9,0,1.5,110692,5549.02
471000,0,0,25,9,0,1.5,110695,5549.02
472000,0,0,25,9,0,1.5,110692,5548.61
473000,0,0,25,9,0,1.5,110691,5549.02
474000,0,0,25,9,0,1.5,110692,5548.61
475000,0,0,25,9,0,1.5,110695,5549.02
476000,0,0,25,9,0,1.5,110692,5549.02
477000,0,0,25,9,0,1.5,110692,5548.61
478000,0,0,25,9,0,1.5,110691,5549.02
479000,0,0,25,9,0,1.5,110692,5548.61
480000,0,0,25,9,0,1.5,110695,5549.02
481000,0,0,25,9,0,1.5,110692,5549.02
482000,0,0,25,9,0,1.5,110695,5549.02
483000,0,0,25,9,0,1.5,110692,5548.61
484000,0,0,25,9,0,1.5,110692,5549.02
485000,0,0,25,9,0,1.5,110691,5548.61
486000,0,0,25,9,0,1.5,110692,5549.02
487000,0,0,25,9,0,1.5,110695,5549.02
488000,0,0,25,9,0,1.5,110692,5548.61
489000,0,0,25,9,0,1.5,110692,5549.02
490000,0,0,25,9,0,1.5,110691,5548.61
491000,0,0,25,9,0,1.5,110697,5549.02
492000,0,0,25,9,0,1.5,110691,5549.02
493000,0,0,25,9,0,1.5,110692,5548.61
494000,0,0,25,9,0,1.5,110695,5549.02
495000,0,0,25,9,0,1.5,110692,5549.02
496000,0,0,25,9,0,1.5,110692,5548.61
497000,0,0,25,9,0,1.5,110691,5549.02
498000,0,0,25,9,0,1.5,110692,5548.61
499000,0,0,25,9,0,1.5,110695,5549.02
500000,0,0,25,9,0,1.5,110692,5549.02
501000,0,0,25,9,0,1.5,110692,5548.61
502000,0,0,25,9,0,1.5,110695,5549.02
503000,0,0,25,9,0,1.5,110692,5549.02
504000,0,0,25,9,0,1.5,110691,5548.61
505000,0,0,25,9,0,1.5,110692,5549.02
506000,0,0,25,9,0,1.5,110695,5549.02
507000,0,0,25,9,0,1.5,110692,5548.61
508000,0,0,25,9,0,1.5,110692,5549.02
509000,0,0,25,9,0,1.5,110691,5548.61
510000,0,0,25,9,0,1.5,110697,5549.02
511000,0,0,25,9,0,1.5,110691,5549.02
512000,0,0,25,9,0,1.5,110692,5548.61
513000,0,0,25,9,0,1.5,110695,5549.02
514000,0,0,25,9,0,1.5,110692,5549.02
515000,0,0,25,9,0,1.5,110692,5548.61
516000,0,0,25,9,0,1.5,110691,5549.02
517000,0,0,25,9,0,1.5,110692,5548.61
518000,0,0,25,9,0,1.5,110695,5549.02
519000,0,0,25,9,0,1.5,110692,5549.02
520000,0,0,25,9,0,1.5,110692,5548.61
521000,0,0,25,9,0,1.5,110695,5549.02
522000,0,0,25,9,0,1.5,110692,5549.02
523000,0,0,25,9,0,1.5,110691,5548.61
524000,0,0,25,9,0,1.5,110692,5549.02
525000,0,0,25,9,0,1.5,110695,5549.02
526000,0,0,25,9,0,1.5,110692,5548.61
527000,0,0,25,9,0,1.5,110692,5549.02
528000,0,0,25,9,0,1.5,110691,5548.61
529000,0,0,25,9,0,1.5,110692,5549.02
530000,0,0,25,9,0,1.5,110695,5549.02
531000,0,0,25,9,0,1.5,110692,5548.61
532000,0,0,25,9,0,1.5,110695,5549.02
533000,0,0,25,9,0,1.5,110692,5549.02
534000,0,0,25,9,0,1.5,110692,5548.61
535000,0,0,25,9,0,1.5,110691,5549.02
536000,0,0,25,9,0,1.5,110692,5548.61
537000,0,0,25,9,0,1.5,110695,5549.02
538000,0,0,25,9,0,1.5,110692,5549.02
539000,0,0,25,9,0,1.5,110692,5548.61
540000,0,0,25,9,0,1.5,110691,5549.02
541000,0,0,25,9,0,1.5,110697,5549.02
