time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
399000,0,0,25,56,0,1.5,0,519118
400000,0,0,25,56,0,1.5,0,519118
401000,0,0,25,56,0,1.5,0,519129
402000,0,0,25,56,0,1.5,0,519118
403000,0,0,25,56,0,1.5,0,519129
404000,0,0,25,56,0,1.5,0,519118
405000,0,0,25,56,0,1.5,0,519118
406000,0,0,25,56,0,1.5,0,519129
407000,0,0,25,56,0,1.5,0,519118
408000,0,0,25,56,0,1.5,0,519129
409000,0,0,25,56,0,1.5,0,519118
410000,0,0,25,56,0,1.5,0,519118
411000,0,0,25,56,0,1.5,0,519129
412000,0,0,25,56,0,1.5,0,519118
413000,0,0,25,56,0,1.5,0,519129
414000,0,0,25,56,0,1.5,0,519118
415000,0,0,25,56,0,1.5,0,519118
416000,0,0,25,56,0,1.5,0,519129
417000,0,0,25,56,0,1.5,0,519118
418000,0,0,25,56,0,1.5,0,519118
419000,0,0,25,56,0,1.5,0,519129
420000,0,0,25,56,0,1.5,0,519118
421000,0,0,25,56,0,1.5,0,519129
422000,0,0,25,56,0,1.5,0,519118
423000,0,0,25,56,0,1.5,0,519118
424000,0,0,25,56,0,1.5,0,519129
425000,0,0,25,56,0,1.5,0,519118
426000,0,0,25,56,0,1.5,0,519129
427000,0,0,25,56,0,1.5,0,519118
428000,0,0,25,56,0,1.5,0,519118
429000,0,0,25,56,0,1.5,0,519129
430000,0,0,25,56,0,1.5,0,519118
431000,0,0,25,56,0,1.5,0,519129
432000,0,0,25,56,0,1.5,0,519118
433000,0,0,25,56,0,1.5,0,519118
434000,0,0,25,56,0,1.5,0,519129
435000,0,0,25,56,0,1.5,0,519118
436000,0,0,25,56,0,1.5,0,519129
437000,0,0,25,56,0,1.5,0,519118
438000,0,0,25,56,0,1.5,0,519118
439000,0,0,25,56,0,1.5,0,519129
440000,0,0,25,56,0,1.5,0,519118
441000,0,0,25,56,0,1.5,0,519129
442000,0,0,25,56,0,1.5,0,519118
443000,0,0,25,56,0,1.5,0,519118
444000,0,0,25,56,0,1.5,0,519129
445000,0,0,25,56,0,1.5,0,519118
446000,0,0,25,56,0,1.5,0,519129
447000,0,0,25,56,0,1.5,0,519118
448000,0,0,25,56,0,1.5,0,519118
449000,0,0,25,56,0,1.5,0,519129
450000,0,0,25,56,0,1.5,0,519118
451000,0,0,25,56,0,1.5,0,519118
