time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
245000,0,0,25,9,0,1.5,487265,21759.7
246000,0,0,25,9,0,1.5,482572,24993.3
247000,0,0,25,9,0,1.5,482530,25237.5
248000,0,0,25,9,0,1.5,482738,24749.5
249000,0,0,25,9,0,1.5,487331,21759.7
250000,0,0,25,9,0,1.5,482562,25197.1
251000,0,0,25,9,0,1.5,482730,24627.2
252000,0,0,25,9,0,1.5,482547,25155.9
253000,0,0,25,9,0,1.5,482559,25196.7
254000,0,0,25,9,0,1.5,487227,21637.8
255000,0,0,25,9,0,1.5,482824,24912.2
256000,0,0,25,9,0,1.5,482402,25095.2
257000,0,0,25,9,0,1.5,482609,24972.9
258000,0,0,25,9,0,1.5,487356,21922.8
259000,0,0,25,9,0,1.5,482736,24749.1
260000,0,0,25,9,0,1.5,482569,24993.7
261000,0,0,25,9,0,1.5,482530,25237.5
262000,0,0,25,9,0,1.5,482738,24749.1
263000,0,0,25,9,0,1.5,487330,21760.1
264000,0,0,25,9,0,1.5,482559,25196.7
265000,0,0,25,9,0,1.5,482733,24627.2
266000,0,0,25,9,0,1.5,482547,25155.9
267000,0,0,25,9,0,1.5,487174,21861.6
268000,0,0,25,9,0,1.5,482612,24973.3
269000,0,0,25,9,0,1.5,482825,24911.7
270000,0,0,25,9,0,1.5,482397,25095.2
271000,0,0,25,9,0,1.5,487434,21658.2
272000,0,0,25,9,0,1.5,482534,25237.5
273000,0,0,25,9,0,1.5,482733,24749.5
274000,0,0,25,9,0,1.5,482572,24993.3
275000,0,0,25,9,0,1.5,487319,21963.1
276000,0,0,25,9,0,1.5,482733,24627.2
277000,0,0,25,9,0,1.5,482547,25156.4
278000,0,0,25,9,0,1.5,482559,25196.7
279000,0,0,25,9,0,1.5,482733,24627.2
280000,0,0,25,9,0,1.5,487319,21922.8
281000,0,0,25,9,0,1.5,482400,25095.2
282000,0,0,25,9,0,1.5,482614,24972.9
283000,0,0,25,9,0,1.5,482821,24912.2
284000,0,0,25,9,0,1.5,487265,21759.7
285000,0,0,25,9,0,1.5,482572,24993.3
286000,0,0,25,9,0,1.5,482530,25237.5
287000,0,0,25,9,0,1.5,482738,24749.5
288000,0,0,25,9,0,1.5,487331,21759.7
289000,0,0,25,9,0,1.5,482562,25197.1
290000,0,0,25,9,0,1.5,482730,24627.2
291000,0,0,25,9,0,1.5,482547,25155.9
292000,0,0,25,9,0,1.5,482559,25196.7
293000,0,0,25,9,0,1.5,487227,21637.8
294000,0,0,25,9,0,1.5,482824,24912.2
295000,0,0,25,9,0,1.5,482402,25095.2
296000,0,0,25,9,0,1.5,482609,24972.9
297000,0,0,25,9,0,1.5,487356,21922.8
298000,0,0,25,9,0,1.5,482736,24749.1
299000,0,0,25,9,0,1.5,482569,24993.7
300000,0,0,25,9,0,1.5,482530,25237.5
301000,0,0,25,9,0,1.5,482738,24749.1
302000,0,0,25,9,0,1.5,487330,21760.1
303000,0,0,25,9,0,1.5,482559,25196.7
304000,0,0,25,9,0,1.5,482733,24627.2
305000,0,0,25,9,0,1.5,482547,25155.9
306000,0,0,25,9,0,1.5,487174,21861.6
307000,0,0,25,9,0,1.5,482612,24973.3
308000,0,0,25,9,0,1.5,482825,24911.7
309000,0,0,25,9,0,1.5,482397,25095.2
310000,0,0,25,9,0,1.5,487434,21658.2
311000,0,0,25,9,0,1.5,482534,25237.5
312000,0,0,25,9,0,1.5,482733,24749.5
313000,0,0,25,9,0,1.5,482572,24993.3
314000,0,0,25,9,0,1.5,487319,21963.1
315000,0,0,25,9,0,1.5,482733,24627.2
316000,0,0,25,9,0,1.5,482547,25156.4
317000,0,0,25,9,0,1.5,482559,25196.7
318000,0,0,25,9,0,1.5,482733,24627.2
319000,0,0,25,9,0,1.5,487319,21922.8
320000,0,0,25,9,0,1.5,482400,25095.2
321000,0,0,25,9,0,1.5,482614,24972.9
322000,0,0,25,9,0,1.5,482821,24912.2
323000,0,0,25,9,0,1.5,487265,21759.7
324000,0,0,25,9,0,1.5,482572,24993.3
325000,0,0,25,9,0,1.5,482530,25237.5
326000,0,0,25,9,0,1.5,482738,24749.5
327000,0,0,25,9,0,1.5,487331,21759.7
328000,0,0,25,9,0,1.5,482562,25197.1
329000,0,0,25,9,0,1.5,482730,24627.2
330000,0,0,25,9,0,1.5,482547,25155.9
331000,0,0,25,9,0,1.5,482559,25196.7
332000,0,0,25,9,0,1.5,487227,21637.8
333000,0,0,25,9,0,1.5,482824,24912.2
334000,0,0,25,9,0,1.5,482402,25095.2
335000,0,0,25,9,0,1.5,482609,24972.9
336000,0,0,25,9,0,1.5,487356,21922.8
337000,0,0,25,9,0,1.5,482736,24749.1
338000,0,0,25,9,0,1.5,482569,24993.7
339000,0,0,25,9,0,1.5,482530,25237.5
340000,0,0,25,9,0,1.5,482738,24749.1
341000,0,0,25,9,0,1.5,487330,21760.1
342000,0,0,25,9,0,1.5,482559,25196.7
343000,0,0,25,9,0,1.5,482733,24627.2
344000,0,0,25,9,0,1.5,482547,25155.9
345000,0,0,25,9,0,1.5,487174,21861.6
346000,0,0,25,9,0,1.5,482612,24973.3
347000,0,0,25,9,0,1.5,482825,24911.7
348000,0,0,25,9,0,1.5,482397,25095.2
349000,0,0,25,9,0,1.5,487434,21658.2
350000,0,0,25,9,0,1.5,482534,25237.5
351000,0,0,25,9,0,1.5,482733,24749.5
352000,0,0,25,9,0,1.5,482572,24993.3
353000,0,0,25,9,0,1.5,487319,21963.1
354000,0,0,25,9,0,1.5,482733,24627.2
355000,0,0,25,9,0,1.5,482547,25156.4
356000,0,0,25,9,0,1.5,482559,25196.7
357000,0,0,25,9,0,1.5,482733,24627.2
358000,0,0,25,9,0,1.5,487319,21922.8
